Time,Channel A,Channel B
(ns),(V),(mV)

565.20000760,3.26810200,176.12520000
565.60000761,3.30724100,176.12520000
566.00000761,3.26810200,177.10370000
566.40000762,3.22896300,179.06070000
566.80000762,3.24853200,179.06070000
567.20000763,3.24853200,181.01760000
567.60000763,3.28767100,182.97450000
568.00000764,3.24853200,182.97450000
568.40000764,3.30724100,181.01760000
568.80000765,3.18982400,181.99610000
569.20000766,3.22896300,183.95300000
569.60000766,3.24853200,182.97450000
570.00000767,3.26810200,182.97450000
570.40000767,3.22896300,185.91000000
570.80000768,3.28767100,184.93150000
571.20000768,3.24853200,183.95300000
571.60000769,3.26810200,183.95300000
572.00000769,3.24853200,183.95300000
572.40000770,3.26810200,182.97450000
572.80000770,3.20939300,181.99610000
573.20000771,3.26810200,182.97450000
573.60000771,3.24853200,182.97450000
574.00000772,3.22896300,182.97450000
574.40000772,3.24853200,181.99610000
574.80000773,3.30724100,181.99610000
575.20000774,3.24853200,181.99610000
575.60000774,3.26810200,181.01760000
576.00000775,3.20939300,181.99610000
576.40000775,3.22896300,182.97450000
576.80000776,3.18982400,181.01760000
577.20000776,3.28767100,180.03910000
577.60000777,3.22896300,181.01760000
578.00000777,3.26810200,182.97450000
578.40000778,3.22896300,182.97450000
578.80000778,3.26810200,181.01760000
579.20000779,3.20939300,183.95300000
579.60000779,3.26810200,183.95300000
580.00000780,3.24853200,186.88840000
580.40000780,3.24853200,184.93150000
580.80000781,3.22896300,187.86690000
581.20000782,3.22896300,182.97450000
581.60000782,3.22896300,182.97450000
582.00000783,3.34638000,183.95300000
582.40000783,3.20939300,184.93150000
582.80000784,3.22896300,183.95300000
583.20000784,3.22896300,184.93150000
583.60000785,3.18982400,181.99610000
584.00000785,3.18982400,181.99610000
584.40000786,3.24853200,182.97450000
584.80000786,3.24853200,183.95300000
585.20000787,3.24853200,181.01760000
585.60000787,3.20939300,182.97450000
586.00000788,3.30724100,181.99610000
586.40000788,3.24853200,181.01760000
586.80000789,3.24853200,179.06070000
587.20000790,3.20939300,180.03910000
587.60000790,3.20939300,181.01760000
588.00000791,3.26810200,179.06070000
588.40000791,3.24853200,180.03910000
588.80000792,3.22896300,180.03910000
589.20000792,3.24853200,180.03910000
589.60000793,3.22896300,179.06070000
590.00000793,3.26810200,177.10370000
590.40000794,3.24853200,179.06070000
590.80000794,3.24853200,179.06070000
591.20000795,3.26810200,181.99610000
591.60000795,3.26810200,177.10370000
592.00000796,3.24853200,180.03910000
592.40000796,3.22896300,180.03910000
592.80000797,3.20939300,178.08220000
593.20000798,3.24853200,177.10370000
593.60000798,3.26810200,178.08220000
594.00000799,3.24853200,179.06070000
594.40000799,3.22896300,176.12520000
594.80000800,3.22896300,179.06070000
595.20000800,3.24853200,175.14680000
595.60000801,3.24853200,177.10370000
596.00000801,3.26810200,178.08220000
596.40000802,3.28767100,177.10370000
596.80000802,3.26810200,178.08220000
597.20000803,3.22896300,179.06070000
597.60000803,3.20939300,180.03910000
598.00000804,3.26810200,180.03910000
598.40000805,3.20939300,180.03910000
598.80000805,3.24853200,178.08220000
599.20000806,3.22896300,180.03910000
599.60000806,3.26810200,179.06070000
600.00000807,3.22896300,181.99610000
600.40000807,3.26810200,181.99610000
600.80000808,3.18982400,182.97450000
601.20000808,3.26810200,181.99610000
601.60000809,3.15068500,182.97450000
602.00000809,3.28767100,181.99610000
602.40000810,3.20939300,181.01760000
602.80000810,3.24853200,181.99610000
603.20000811,3.26810200,184.93150000
603.60000811,3.24853200,181.99610000
604.00000812,3.22896300,181.99610000
604.40000813,3.24853200,179.06070000
604.80000813,3.22896300,179.06070000
605.20000814,3.22896300,181.99610000
605.60000814,3.24853200,181.99610000
606.00000815,3.24853200,180.03910000
606.40000815,3.22896300,181.99610000
606.80000816,3.26810200,180.03910000
607.20000816,3.22896300,179.06070000
607.60000817,3.22896300,182.97450000
608.00000817,3.20939300,181.99610000
608.40000818,3.30724100,183.95300000
608.80000818,3.20939300,183.95300000
609.20000819,3.24853200,186.88840000
609.60000819,3.24853200,185.91000000
610.00000820,3.26810200,186.88840000
610.40000821,3.24853200,187.86690000
610.80000821,3.22896300,187.86690000
611.20000822,3.28767100,190.80230000
611.60000822,3.26810200,190.80230000
612.00000823,3.22896300,187.86690000
612.40000823,3.24853200,188.84540000
612.80000824,3.22896300,189.82390000
613.20000824,3.24853200,186.88840000
613.60000825,3.22896300,185.91000000
614.00000825,3.26810200,184.93150000
614.40000826,3.26810200,181.99610000
614.80000826,3.26810200,181.99610000
615.20000827,3.22896300,181.01760000
615.60000827,3.24853200,181.01760000
616.00000828,3.24853200,180.03910000
616.40000829,3.24853200,179.06070000
616.80000829,3.24853200,180.03910000
617.20000830,3.28767100,181.01760000
617.60000830,3.24853200,179.06070000
618.00000831,3.24853200,178.08220000
618.40000831,3.18982400,178.08220000
618.80000832,3.26810200,178.08220000
619.20000832,3.28767100,180.03910000
619.60000833,3.28767100,178.08220000
620.00000833,3.26810200,181.01760000
620.40000834,3.28767100,177.10370000
620.80000834,3.22896300,179.06070000
621.20000835,3.28767100,177.10370000
621.60000835,3.17025400,175.14680000
622.00000836,3.26810200,175.14680000
622.40000837,3.24853200,176.12520000
622.80000837,3.26810200,178.08220000
623.20000838,3.24853200,177.10370000
623.60000838,3.32681000,171.23290000
624.00000839,3.26810200,175.14680000
624.40000839,3.22896300,176.12520000
624.80000840,3.18982400,176.12520000
625.20000840,3.24853200,173.18980000
625.60000841,3.26810200,175.14680000
626.00000841,3.26810200,175.14680000
626.40000842,3.20939300,176.12520000
626.80000842,3.26810200,176.12520000
627.20000843,3.24853200,176.12520000
627.60000843,3.28767100,178.08220000
628.00000844,3.28767100,179.06070000
628.40000845,3.20939300,178.08220000
628.80000845,3.22896300,181.01760000
629.20000846,3.20939300,181.99610000
629.60000846,3.18982400,182.97450000
630.00000847,3.28767100,181.99610000
630.40000847,3.20939300,181.01760000
630.80000848,3.28767100,181.99610000
631.20000848,3.24853200,181.99610000
631.60000849,3.24853200,182.97450000
632.00000849,3.28767100,183.95300000
632.40000850,3.26810200,183.95300000
632.80000850,3.20939300,183.95300000
633.20000851,3.28767100,182.97450000
633.60000851,3.24853200,182.97450000
634.00000852,3.28767100,182.97450000
634.40000853,3.20939300,182.97450000
634.80000853,3.22896300,183.95300000
635.20000854,3.24853200,183.95300000
635.60000854,3.24853200,181.99610000
636.00000855,3.26810200,181.01760000
636.40000855,3.24853200,181.99610000
636.80000856,3.22896300,184.93150000
637.20000856,3.24853200,181.01760000
637.60000857,3.24853200,183.95300000
638.00000857,3.24853200,183.95300000
638.40000858,3.22896300,181.99610000
638.80000858,3.26810200,181.01760000
639.20000859,3.22896300,181.99610000
639.60000860,3.26810200,180.03910000
640.00000860,3.18982400,181.99610000
640.40000861,3.28767100,182.97450000
640.80000861,3.22896300,184.93150000
641.20000862,3.28767100,186.88840000
641.60000862,3.22896300,185.91000000
642.00000863,3.24853200,185.91000000
642.40000863,3.17025400,185.91000000
642.80000864,3.26810200,184.93150000
643.20000864,3.26810200,184.93150000
643.60000865,3.22896300,184.93150000
644.00000865,3.22896300,183.95300000
644.40000866,3.24853200,181.99610000
644.80000866,3.24853200,181.99610000
645.20000867,3.24853200,180.03910000
645.60000868,3.18982400,183.95300000
646.00000868,3.22896300,182.97450000
646.40000869,3.24853200,186.88840000
646.80000869,3.22896300,181.99610000
647.20000870,3.22896300,184.93150000
647.60000870,3.22896300,181.99610000
648.00000871,3.22896300,183.95300000
648.40000871,3.28767100,180.03910000
648.80000872,3.22896300,181.01760000
649.20000872,3.24853200,181.01760000
649.60000873,3.24853200,180.03910000
650.00000873,3.30724100,181.99610000
650.40000874,3.24853200,181.01760000
650.80000874,3.24853200,179.06070000
651.20000875,3.26810200,180.03910000
651.60000876,3.26810200,180.03910000
652.00000876,3.24853200,181.99610000
652.40000877,3.24853200,178.08220000
652.80000877,3.24853200,178.08220000
653.20000878,3.26810200,177.10370000
653.60000878,3.22896300,181.01760000
654.00000879,3.28767100,178.08220000
654.40000879,3.24853200,179.06070000
654.80000880,3.24853200,178.08220000
655.20000880,3.20939300,178.08220000
655.60000881,3.26810200,178.08220000
656.00000881,3.26810200,178.08220000
656.40000882,3.24853200,178.08220000
656.80000882,3.24853200,178.08220000
657.20000883,3.24853200,177.10370000
657.60000884,3.24853200,177.10370000
658.00000884,3.26810200,177.10370000
658.40000885,3.22896300,180.03910000
658.80000885,3.24853200,181.01760000
659.20000886,3.26810200,181.99610000
659.60000886,3.26810200,180.03910000
660.00000887,3.22896300,181.01760000
660.40000887,3.24853200,180.03910000
660.80000888,3.22896300,179.06070000
661.20000888,3.28767100,179.06070000
661.60000889,3.28767100,181.01760000
662.00000889,3.24853200,182.97450000
662.40000890,3.22896300,181.99610000
662.80000890,3.26810200,179.06070000
663.20000891,3.22896300,181.01760000
663.60000892,3.28767100,181.99610000
664.00000892,3.24853200,181.01760000
664.40000893,3.26810200,180.03910000
664.80000893,3.24853200,184.93150000
665.20000894,3.22896300,182.97450000
665.60000894,3.24853200,181.99610000
666.00000895,3.26810200,180.03910000
666.40000895,3.24853200,181.01760000
666.80000896,3.26810200,182.97450000
667.20000896,3.26810200,181.01760000
667.60000897,3.24853200,181.01760000
668.00000897,3.26810200,182.97450000
668.40000898,3.24853200,181.99610000
668.80000898,3.22896300,181.99610000
669.20000899,3.28767100,181.01760000
669.60000900,3.26810200,181.99610000
670.00000900,3.26810200,181.99610000
670.40000901,3.24853200,181.99610000
670.80000901,3.22896300,181.99610000
671.20000902,3.20939300,184.93150000
671.60000902,3.26810200,184.93150000
672.00000903,3.22896300,185.91000000
672.40000903,3.22896300,183.95300000
672.80000904,3.24853200,186.88840000
673.20000904,3.26810200,186.88840000
673.60000905,3.20939300,186.88840000
674.00000905,3.20939300,188.84540000
674.40000906,3.22896300,186.88840000
674.80000907,3.24853200,187.86690000
675.20000907,3.24853200,184.93150000
675.60000908,3.26810200,182.97450000
676.00000908,3.24853200,183.95300000
676.40000909,3.24853200,183.95300000
676.80000909,3.20939300,183.95300000
677.20000910,3.20939300,182.97450000
677.60000910,3.22896300,181.99610000
678.00000911,3.30724100,181.01760000
678.40000911,3.22896300,181.01760000
678.80000912,3.22896300,179.06070000
679.20000912,3.26810200,181.01760000
679.60000913,3.24853200,180.03910000
680.00000913,3.24853200,179.06070000
680.40000914,3.26810200,180.03910000
680.80000915,3.24853200,182.97450000
681.20000915,3.24853200,181.01760000
681.60000916,3.24853200,179.06070000
682.00000916,3.24853200,177.10370000
682.40000917,3.20939300,178.08220000
682.80000917,3.24853200,179.06070000
683.20000918,3.22896300,179.06070000
683.60000918,3.26810200,176.12520000
684.00000919,3.26810200,179.06070000
684.40000919,3.26810200,177.10370000
684.80000920,3.18982400,178.08220000
685.20000920,3.20939300,179.06070000
685.60000921,3.18982400,178.08220000
686.00000921,3.26810200,177.10370000
686.40000922,3.18982400,176.12520000
686.80000923,3.22896300,174.16830000
687.20000923,3.24853200,178.08220000
687.60000924,3.24853200,176.12520000
688.00000924,3.24853200,178.08220000
688.40000925,3.26810200,177.10370000
688.80000925,3.26810200,179.06070000
689.20000926,3.22896300,177.10370000
689.60000926,3.17025400,180.03910000
690.00000927,3.28767100,179.06070000
690.40000927,3.22896300,181.01760000
690.80000928,3.26810200,178.08220000
691.20000928,3.24853200,181.99610000
691.60000929,3.20939300,181.01760000
692.00000929,3.20939300,179.06070000
692.40000930,3.30724100,180.03910000
692.80000931,3.22896300,181.01760000
693.20000931,3.28767100,181.01760000
693.60000932,3.24853200,183.95300000
694.00000932,3.24853200,182.97450000
694.40000933,3.20939300,181.99610000
694.80000933,3.24853200,182.97450000
695.20000934,3.26810200,185.91000000
695.60000934,3.26810200,181.99610000
696.00000935,3.22896300,183.95300000
696.40000935,3.28767100,183.95300000
696.80000936,3.18982400,183.95300000
697.20000936,3.22896300,181.99610000
697.60000937,3.24853200,184.93150000
698.00000937,3.22896300,183.95300000
698.40000938,3.24853200,182.97450000
698.80000939,3.28767100,181.01760000
699.20000939,3.26810200,181.99610000
699.60000940,3.28767100,181.01760000
700.00000940,3.24853200,182.97450000
700.40000941,3.26810200,181.01760000
700.80000941,3.20939300,181.99610000
701.20000942,3.30724100,180.03910000
701.60000942,3.24853200,184.93150000
702.00000943,3.28767100,182.97450000
702.40000943,3.24853200,182.97450000
702.80000944,3.24853200,183.95300000
703.20000944,3.22896300,185.91000000
703.60000945,3.26810200,182.97450000
704.00000945,3.28767100,185.91000000
704.40000946,3.20939300,183.95300000
704.80000947,3.20939300,183.95300000
705.20000947,3.26810200,188.84540000
705.60000948,3.20939300,185.91000000
706.00000948,3.28767100,182.97450000
706.40000949,3.22896300,184.93150000
706.80000949,3.22896300,182.97450000
707.20000950,3.24853200,185.91000000
707.60000950,3.22896300,183.95300000
708.00000951,3.24853200,185.91000000
708.40000951,3.26810200,184.93150000
708.80000952,3.26810200,183.95300000
709.20000952,3.24853200,181.99610000
709.60000953,3.20939300,183.95300000
710.00000954,3.28767100,182.97450000
710.40000954,3.28767100,181.99610000
710.80000955,3.32681000,181.01760000
711.20000955,3.24853200,181.01760000
711.60000956,3.28767100,181.01760000
712.00000956,3.24853200,181.01760000
712.40000957,3.22896300,181.99610000
712.80000957,3.22896300,180.03910000
713.20000958,3.22896300,181.01760000
713.60000958,3.22896300,181.99610000
714.00000959,3.22896300,181.01760000
714.40000959,3.24853200,180.03910000
714.80000960,3.24853200,181.99610000
715.20000960,3.26810200,181.99610000
715.60000961,3.24853200,181.01760000
716.00000962,3.28767100,179.06070000
716.40000962,3.24853200,177.10370000
716.80000963,3.20939300,178.08220000
717.20000963,3.28767100,178.08220000
717.60000964,3.26810200,178.08220000
718.00000964,3.26810200,179.06070000
718.40000965,3.24853200,178.08220000
718.80000965,3.26810200,180.03910000
719.20000966,3.20939300,181.01760000
719.60000966,3.26810200,178.08220000
720.00000967,3.24853200,179.06070000
720.40000967,3.26810200,177.10370000
720.80000968,3.22896300,179.06070000
721.20000968,3.24853200,176.12520000
721.60000969,3.20939300,178.08220000
722.00000970,3.24853200,177.10370000
722.40000970,3.20939300,180.03910000
722.80000971,3.28767100,179.06070000
723.20000971,3.24853200,181.01760000
723.60000972,3.30724100,180.03910000
724.00000972,3.22896300,181.01760000
724.40000973,3.24853200,179.06070000
724.80000973,3.22896300,181.99610000
725.20000974,3.32681000,178.08220000
725.60000974,3.22896300,181.01760000
726.00000975,3.24853200,181.01760000
726.40000975,3.26810200,182.97450000
726.80000976,3.28767100,183.95300000
727.20000976,3.26810200,182.97450000
727.60000977,3.26810200,181.99610000
728.00000978,3.24853200,181.01760000
728.40000978,3.26810200,181.99610000
728.80000979,3.26810200,182.97450000
729.20000979,3.24853200,180.03910000
729.60000980,3.20939300,181.01760000
730.00000980,3.24853200,179.06070000
730.40000981,3.24853200,184.93150000
730.80000981,3.26810200,182.97450000
731.20000982,3.24853200,180.03910000
731.60000982,3.26810200,181.01760000
732.00000983,3.24853200,182.97450000
732.40000983,3.24853200,181.99610000
732.80000984,3.24853200,183.95300000
733.20000984,3.28767100,182.97450000
733.60000985,3.24853200,181.99610000
734.00000986,3.20939300,183.95300000
734.40000986,3.26810200,188.84540000
734.80000987,3.30724100,188.84540000
735.20000987,3.22896300,188.84540000
735.60000988,3.22896300,188.84540000
736.00000988,3.20939300,188.84540000
736.40000989,3.26810200,189.82390000
736.80000989,3.20939300,186.88840000
737.20000990,3.18982400,185.91000000
737.60000990,3.26810200,185.91000000
738.00000991,3.26810200,183.95300000
738.40000991,3.24853200,183.95300000
738.80000992,3.26810200,181.99610000
739.20000992,3.26810200,181.01760000
739.60000993,3.24853200,179.06070000
740.00000994,3.24853200,181.01760000
740.40000994,3.28767100,179.06070000
740.80000995,3.22896300,179.06070000
741.20000995,3.26810200,178.08220000
741.60000996,3.26810200,177.10370000
742.00000996,3.26810200,180.03910000
742.40000997,3.22896300,180.03910000
742.80000997,3.18982400,179.06070000
743.20000998,3.22896300,179.06070000
743.60000998,3.26810200,179.06070000
744.00000999,3.26810200,181.01760000
744.40000999,3.26810200,177.10370000
744.80001000,3.22896300,180.03910000
745.20001000,3.24853200,180.03910000
745.60001001,3.20939300,181.01760000
746.00001002,3.28767100,179.06070000
746.40001002,3.24853200,178.08220000
746.80001003,3.28767100,179.06070000
747.20001003,3.24853200,177.10370000
747.60001004,3.26810200,177.10370000
748.00001004,3.24853200,179.06070000
748.40001005,3.26810200,179.06070000
748.80001005,3.24853200,178.08220000
749.20001006,3.20939300,179.06070000
749.60001006,3.24853200,177.10370000
750.00001007,3.26810200,175.14680000
750.40001007,3.22896300,177.10370000
750.80001008,3.26810200,174.16830000
751.20001009,3.22896300,178.08220000
751.60001009,3.24853200,178.08220000
752.00001010,3.24853200,179.06070000
752.40001010,3.28767100,179.06070000
752.80001011,3.20939300,182.97450000
753.20001011,3.26810200,181.99610000
753.60001012,3.17025400,180.03910000
754.00001012,3.24853200,180.03910000
754.40001013,3.17025400,180.03910000
754.80001013,3.22896300,181.01760000
755.20001014,3.22896300,180.03910000
755.60001014,3.24853200,181.99610000
756.00001015,3.20939300,181.99610000
756.40001015,3.22896300,181.99610000
756.80001016,3.22896300,183.95300000
757.20001017,3.22896300,181.99610000
757.60001017,3.22896300,184.93150000
758.00001018,3.24853200,184.93150000
758.40001018,3.22896300,185.91000000
758.80001019,3.30724100,183.95300000
759.20001019,3.20939300,181.99610000
759.60001020,3.18982400,182.97450000
760.00001020,3.24853200,183.95300000
760.40001021,3.24853200,181.99610000
760.80001021,3.18982400,180.03910000
761.20001022,3.24853200,181.99610000
761.60001022,3.18982400,182.97450000
762.00001023,3.24853200,181.99610000
762.40001023,3.20939300,181.99610000
762.80001024,3.24853200,181.01760000
763.20001025,3.24853200,180.03910000
763.60001025,3.26810200,179.06070000
764.00001026,3.24853200,181.99610000
764.40001026,3.24853200,179.06070000
764.80001027,3.24853200,181.99610000
765.20001027,3.26810200,179.06070000
765.60001028,3.22896300,181.01760000
766.00001028,3.22896300,181.99610000
766.40001029,3.20939300,183.95300000
766.80001029,3.28767100,182.97450000
767.20001030,3.22896300,183.95300000
767.60001030,3.26810200,182.97450000
768.00001031,3.20939300,183.95300000
768.40001031,3.24853200,185.91000000
768.80001032,3.18982400,181.99610000
769.20001033,3.24853200,181.99610000
769.60001033,3.22896300,184.93150000
770.00001034,3.26810200,181.99610000
770.40001034,3.24853200,181.99610000
770.80001035,3.24853200,181.99610000
771.20001035,3.24853200,181.99610000
771.60001036,3.24853200,181.99610000
772.00001036,3.24853200,181.01760000
772.40001037,3.20939300,181.01760000
772.80001037,3.24853200,181.99610000
773.20001038,3.26810200,181.01760000
773.60001038,3.24853200,179.06070000
774.00001039,3.24853200,179.06070000
774.40001039,3.24853200,182.97450000
774.80001040,3.24853200,181.01760000
775.20001041,3.18982400,180.03910000
775.60001041,3.22896300,180.03910000
776.00001042,3.24853200,181.99610000
776.40001042,3.26810200,181.01760000
776.80001043,3.26810200,180.03910000
777.20001043,3.24853200,181.01760000
777.60001044,3.22896300,178.08220000
778.00001044,3.28767100,179.06070000
778.40001045,3.24853200,181.01760000
778.80001045,3.26810200,178.08220000
779.20001046,3.20939300,179.06070000
779.60001046,3.24853200,179.06070000
780.00001047,3.24853200,179.06070000
780.40001047,3.24853200,177.10370000
780.80001048,3.24853200,179.06070000
781.20001049,3.28767100,178.08220000
781.60001049,3.22896300,179.06070000
782.00001050,3.24853200,178.08220000
782.40001050,3.22896300,178.08220000
782.80001051,3.26810200,180.03910000
783.20001051,3.20939300,181.01760000
783.60001052,3.28767100,180.03910000
784.00001052,3.26810200,179.06070000
784.40001053,3.20939300,180.03910000
784.80001053,3.20939300,179.06070000
785.20001054,3.28767100,179.06070000
785.60001054,3.26810200,181.99610000
786.00001055,3.24853200,181.99610000
786.40001056,3.24853200,181.99610000
786.80001056,3.26810200,181.01760000
787.20001057,3.22896300,181.01760000
787.60001057,3.30724100,181.01760000
788.00001058,3.22896300,181.99610000
788.40001058,3.26810200,182.97450000
788.80001059,3.20939300,182.97450000
789.20001059,3.26810200,182.97450000
789.60001060,3.24853200,181.99610000
790.00001060,3.22896300,181.99610000
790.40001061,3.22896300,181.99610000
790.80001061,3.28767100,181.99610000
791.20001062,3.24853200,182.97450000
791.60001062,3.22896300,181.99610000
792.00001063,3.22896300,181.99610000
792.40001064,3.30724100,181.01760000
792.80001064,3.24853200,182.97450000
793.20001065,3.30724100,180.03910000
793.60001065,3.18982400,182.97450000
794.00001066,3.28767100,181.99610000
794.40001066,3.28767100,181.01760000
794.80001067,3.24853200,182.97450000
795.20001067,3.28767100,185.91000000
795.60001068,3.24853200,184.93150000
796.00001068,3.26810200,185.91000000
796.40001069,3.22896300,184.93150000
796.80001069,3.22896300,186.88840000
797.20001070,3.26810200,188.84540000
797.60001070,3.22896300,188.84540000
798.00001071,3.28767100,187.86690000
798.40001072,3.24853200,187.86690000
798.80001072,3.24853200,184.93150000
799.20001073,3.20939300,184.93150000
799.60001073,3.22896300,185.91000000
800.00001074,3.24853200,185.91000000
800.40001074,3.26810200,181.99610000
800.80001075,3.26810200,183.95300000
801.20001075,3.22896300,181.99610000
801.60001076,3.22896300,185.91000000
802.00001076,3.26810200,182.97450000
802.40001077,3.18982400,182.97450000
802.80001077,3.26810200,181.01760000
803.20001078,3.18982400,181.01760000
803.60001078,3.24853200,180.03910000
804.00001079,3.20939300,181.99610000
804.40001080,3.26810200,179.06070000
804.80001080,3.24853200,178.08220000
805.20001081,3.28767100,178.08220000
805.60001081,3.24853200,180.03910000
806.00001082,3.26810200,177.10370000
806.40001082,3.28767100,176.12520000
806.80001083,3.26810200,178.08220000
807.20001083,3.24853200,175.14680000
807.60001084,3.26810200,176.12520000
808.00001084,3.24853200,181.99610000
808.40001085,3.20939300,177.10370000
808.80001085,3.20939300,178.08220000
809.20001086,3.24853200,178.08220000
809.60001086,3.28767100,177.10370000
810.00001087,3.26810200,176.12520000
810.40001088,3.24853200,177.10370000
810.80001088,3.26810200,178.08220000
811.20001089,3.20939300,178.08220000
811.60001089,3.26810200,176.12520000
812.00001090,3.24853200,178.08220000
812.40001090,3.26810200,174.16830000
812.80001091,3.20939300,177.10370000
813.20001091,3.22896300,177.10370000
813.60001092,3.26810200,179.06070000
814.00001092,3.24853200,179.06070000
814.40001093,3.20939300,177.10370000
814.80001093,3.22896300,179.06070000
815.20001094,3.18982400,180.03910000
815.60001094,3.22896300,179.06070000
816.00001095,3.24853200,181.01760000
816.40001096,3.26810200,180.03910000
816.80001096,3.17025400,182.97450000
817.20001097,3.26810200,182.97450000
817.60001097,3.22896300,181.01760000
818.00001098,3.18982400,181.99610000
818.40001098,3.24853200,182.97450000
818.80001099,3.26810200,181.99610000
819.20001099,3.28767100,183.95300000
819.60001100,3.28767100,183.95300000
820.00001100,3.22896300,183.95300000
820.40001101,3.24853200,181.01760000
820.80001101,3.26810200,183.95300000
821.20001102,3.28767100,181.99610000
821.60001103,3.24853200,183.95300000
822.00001103,3.24853200,184.93150000
822.40001104,3.22896300,183.95300000
822.80001104,3.26810200,181.99610000
823.20001105,3.22896300,183.95300000
823.60001105,3.24853200,182.97450000
824.00001106,3.22896300,182.97450000
824.40001106,3.18982400,181.99610000
824.80001107,3.24853200,183.95300000
825.20001107,3.26810200,181.01760000
825.60001108,3.22896300,181.99610000
826.00001108,3.26810200,181.99610000
826.40001109,3.22896300,181.99610000
826.80001109,3.24853200,181.01760000
827.20001110,3.24853200,180.03910000
827.60001111,3.24853200,182.97450000
828.00001111,3.24853200,182.97450000
828.40001112,3.30724100,183.95300000
828.80001112,3.24853200,183.95300000
829.20001113,3.20939300,181.99610000
829.60001113,3.20939300,182.97450000
830.00001114,3.26810200,181.99610000
830.40001114,3.22896300,184.93150000
830.80001115,3.20939300,184.93150000
831.20001115,3.24853200,184.93150000
831.60001116,3.30724100,182.97450000
832.00001116,3.24853200,182.97450000
832.40001117,3.24853200,181.99610000
832.80001117,3.24853200,181.99610000
833.20001118,3.26810200,184.93150000
833.60001119,3.26810200,183.95300000
834.00001119,3.28767100,183.95300000
834.40001120,3.22896300,181.01760000
834.80001120,3.22896300,179.06070000
835.20001121,3.24853200,181.01760000
835.60001121,3.30724100,181.01760000
836.00001122,3.26810200,181.01760000
836.40001122,3.24853200,181.01760000
836.80001123,3.20939300,181.99610000
837.20001123,3.24853200,179.06070000
837.60001124,3.22896300,181.99610000
838.00001124,3.24853200,181.01760000
838.40001125,3.24853200,179.06070000
838.80001125,3.24853200,178.08220000
839.20001126,3.20939300,178.08220000
839.60001127,3.20939300,181.01760000
840.00001127,3.20939300,179.06070000
840.40001128,3.26810200,177.10370000
840.80001128,3.22896300,178.08220000
841.20001129,3.26810200,179.06070000
841.60001129,3.24853200,179.06070000
842.00001130,3.26810200,177.10370000
842.40001130,3.26810200,178.08220000
842.80001131,3.22896300,178.08220000
843.20001131,3.18982400,178.08220000
843.60001132,3.24853200,177.10370000
844.00001132,3.22896300,178.08220000
844.40001133,3.24853200,177.10370000
844.80001133,3.24853200,181.01760000
845.20001134,3.24853200,179.06070000
845.60001135,3.18982400,179.06070000
846.00001135,3.22896300,178.08220000
846.40001136,3.22896300,180.03910000
846.80001136,3.22896300,180.03910000
847.20001137,3.22896300,180.03910000
847.60001137,3.22896300,180.03910000
848.00001138,3.26810200,180.03910000
848.40001138,3.30724100,180.03910000
848.80001139,3.22896300,182.97450000
849.20001139,3.26810200,181.01760000
849.60001140,3.24853200,181.01760000
850.00001140,3.26810200,181.01760000
850.40001141,3.22896300,183.95300000
850.80001141,3.24853200,181.99610000
851.20001142,3.24853200,181.99610000
851.60001143,3.26810200,181.01760000
852.00001143,3.18982400,182.97450000
852.40001144,3.18982400,180.03910000
852.80001144,3.26810200,181.99610000
853.20001145,3.26810200,180.03910000
853.60001145,3.28767100,181.01760000
854.00001146,3.26810200,179.06070000
854.40001146,3.20939300,181.01760000
854.80001147,3.26810200,181.01760000
855.20001147,3.24853200,180.03910000
855.60001148,3.26810200,181.01760000
856.00001148,3.24853200,179.06070000
856.40001149,3.26810200,181.99610000
856.80001150,3.18982400,182.97450000
857.20001150,3.26810200,182.97450000
857.60001151,3.24853200,184.93150000
858.00001151,3.26810200,184.93150000
858.40001152,3.20939300,187.86690000
858.80001152,3.26810200,189.82390000
859.20001153,3.20939300,194.71620000
859.60001153,3.24853200,198.63010000
860.00001154,3.20939300,202.54400000
860.40001154,3.22896300,206.45790000
860.80001155,3.17025400,212.32880000
861.20001155,3.15068500,219.17810000
861.60001156,3.07240700,225.04890000
862.00001156,3.01369900,228.96280000
862.40001157,2.99412900,233.85520000
862.80001158,2.91585100,233.85520000
863.20001158,2.87671200,234.83360000
863.60001159,2.81800400,233.85520000
864.00001159,2.75929500,230.91980000
864.40001160,2.72015600,227.00590000
864.80001160,2.70058700,223.09200000
865.20001161,2.64187900,214.28570000
865.60001161,2.62230900,207.43640000
866.00001162,2.62230900,197.65160000
866.40001162,2.58317000,190.80230000
866.80001163,2.54403100,182.97450000
867.20001163,2.52446200,179.06070000
867.60001164,2.54403100,168.29740000
868.00001164,2.48532300,164.38350000
868.40001165,2.48532300,159.49120000
868.80001166,2.44618400,156.55580000
869.20001166,2.44618400,150.68490000
869.60001167,2.38747500,151.66340000
870.00001167,2.32876700,151.66340000
870.40001168,2.30919800,157.53420000
870.80001168,2.36790600,160.46970000
871.20001169,2.28962800,166.34050000
871.60001169,2.21135000,177.10370000
872.00001170,2.17221100,183.95300000
872.40001170,2.09393300,193.73780000
872.80001171,2.01565600,204.50100000
873.20001171,1.97651700,213.30720000
873.60001172,1.93737800,225.04890000
874.00001172,1.83953000,227.98430000
874.40001173,1.80039100,235.81210000
874.80001174,1.76125200,236.79060000
875.20001174,1.70254400,239.72600000
